Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,0.4178433418273926,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,0.7045435905456543,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,0.9725406169891357,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,1.3223016262054443,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,1.5363945960998535,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,2.1687943935394287,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,2.442779302597046,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,2.6332476139068604,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,2.966521739959717,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,3.24595046043396,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,3.569833517074585,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,3.845005512237549,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,4.208163738250732,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,4.439184665679932,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,5.172029733657837,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,5.459049701690674,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,5.771161794662476,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,5.9974987506866455,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,6.2912938594818115,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,6.599056720733643,[],[],0,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,7.8680737018585205,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]]]",0.16666666666666666,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,8.21634578704834,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]]]",0.16666666666666666,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,8.747814416885376,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]]]",0.16666666666666666,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,9.999723672866821,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,10.321773767471313,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,10.605033874511719,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,10.879738807678223,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,11.218552827835083,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,11.575920820236206,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,12.504873037338257,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,12.820001125335693,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,13.037006378173828,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,13.295584440231323,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,13.582904577255249,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
CEGFA,../../networks/compas/compas_bias_3_8_fc.onnx,,,13.930800676345825,[],"[[[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1]], [[0, 1], [-1, -1, 2], [0, 1, 2, 3, 4, 5], [0, 1], [0.5, 1], [0, 1], [0, 1], [0, 1]]]",0.25,,
