Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.5154647827148438,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.7795805931091309,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.9645075798034668,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.4396164417266846,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.9313724040985107,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.383246421813965,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.7153055667877197,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.9324707984924316,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.255884885787964,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.4718337059020996,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.760002613067627,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.9684884548187256,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.237584590911865,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.49993371963501,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.755928993225098,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.032591819763184,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.369342803955078,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.587272882461548,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.905230760574341,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.1338207721710205,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.501829624176025,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.722723960876465,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.847143888473511,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.083034038543701,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.245307922363281,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.674822807312012,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.828142881393433,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.127624988555908,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.33653211593628,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.650686979293823,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.831883192062378,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.292487144470215,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.623617172241211,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.021618127822876,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.400059223175049,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.636951208114624,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.493966341018677,[],"[[[0, -1, -1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [0, 1], [0, 1]]]",0.05555555555555555,,,
