Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.25895094871520996,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.4154372215270996,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.535614013671875,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.6997678279876709,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.8110616207122803,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.9218287467956543,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.0738186836242676,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.1998586654663086,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.3067286014556885,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.4282305240631104,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.5628015995025635,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.6829726696014404,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.8461825847625732,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.9729385375976562,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.1185028553009033,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.2406551837921143,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.3737032413482666,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.512477397918701,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.6358985900878906,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.7707314491271973,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.886916399002075,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.0553436279296875,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.184901714324951,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.386962652206421,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.5218727588653564,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.633547782897949,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.7440848350524902,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.8588125705718994,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.9617974758148193,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.069906711578369,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.1910717487335205,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.365448713302612,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.4983625411987305,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.632440567016602,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.720071792602539,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.872816801071167,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.991060018539429,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.092030048370361,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.271003246307373,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.449633359909058,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.566782236099243,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.668305158615112,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.784024000167847,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.930821657180786,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.044642686843872,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.171371698379517,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.3273396492004395,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.455514430999756,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.5625035762786865,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.658709287643433,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.844753265380859,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.9666664600372314,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.089044570922852,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.185183525085449,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.314508438110352,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.428134441375732,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.572079420089722,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.677071571350098,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.840471506118774,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.013553380966187,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.150151014328003,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.2573881149292,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.34050989151001,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.452729225158691,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.579812288284302,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.759234428405762,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.912200450897217,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.023452520370483,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.135083675384521,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.254570007324219,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.348770141601562,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.44973087310791,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.597307920455933,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.711106777191162,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.820253849029541,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.936769008636475,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.038634061813354,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.16892123222351,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.267284154891968,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.38161587715149,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.477006912231445,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.586151838302612,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.700868606567383,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.8689866065979,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.000798225402832,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.085599184036255,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.170324087142944,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.274476051330566,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.385736227035522,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.493262529373169,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.60632061958313,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.732499599456787,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.855287313461304,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.982933044433594,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,12.153343200683594,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,12.505536317825317,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,12.665017366409302,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,12.821105003356934,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,12.968619108200073,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.105043172836304,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.255127191543579,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.40923810005188,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.553856134414673,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.641573429107666,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.736687421798706,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.825874328613281,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.914145231246948,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.044384241104126,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.183710098266602,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.271726131439209,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.410291910171509,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.535014867782593,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.664122819900513,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.81543517112732,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.921767234802246,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,15.408915281295776,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,15.547113180160522,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,15.721642017364502,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,15.846302270889282,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.03195834159851,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.236310482025146,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.401402711868286,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.508606433868408,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.62260150909424,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.732449531555176,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.847951412200928,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.94342064857483,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.041939735412598,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.157190561294556,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.27376651763916,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.39855456352234,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.527924299240112,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.66934323310852,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.795748472213745,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.926466703414917,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,18.042157649993896,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,18.17207169532776,[],[],0,,,
