Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.28025078773498535,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.5638129711151123,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.846621036529541,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.109151840209961,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.2997639179229736,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.4994277954101562,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.7833175659179688,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.158435821533203,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.3581128120422363,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.6666767597198486,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.2342989444732666,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.8777265548706055,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.6426005363464355,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.015967130661011,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.60517692565918,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.882688760757446,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.338455677032471,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.665345668792725,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.894253730773926,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.256081581115723,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.530147552490234,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.987271547317505,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.30481743812561,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.600066423416138,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,8.954706192016602,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.258692026138306,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.409861087799072,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,9.895501852035522,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,10.303024530410767,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.11105751991272,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.42015027999878,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,11.653963327407837,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,12.593356370925903,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,12.807037353515625,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,12.957938432693481,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.186258554458618,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.497376441955566,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,13.653156518936157,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.062134742736816,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.612509965896606,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,14.848602056503296,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,15.058895111083984,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,15.2620530128479,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,15.510693788528442,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,15.761084794998169,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.126763582229614,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,16.62696385383606,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.22660803794861,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,17.714340925216675,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,18.06833291053772,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,18.486385822296143,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,19.040514945983887,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,19.240665912628174,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,19.477073907852173,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,19.75246286392212,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,19.97693181037903,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,20.198047876358032,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,20.537065029144287,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,20.866865873336792,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,21.385284185409546,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,21.704192399978638,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,21.962501525878906,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,22.18663263320923,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,22.436882495880127,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,22.641022443771362,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,22.875149488449097,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,23.163955450057983,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,23.39315629005432,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,23.651689052581787,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.068088054656982,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.200551986694336,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.486879110336304,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.640048027038574,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.828972339630127,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.051669359207153,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.302168369293213,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.497085332870483,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.728092432022095,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.882214546203613,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.093340396881104,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.274481296539307,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.416038274765015,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.601224184036255,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.765331268310547,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.93058133125305,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.14624834060669,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.32770562171936,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.525343656539917,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.029939889907837,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.185482025146484,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.646671056747437,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.830267190933228,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.99865412712097,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.27511715888977,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.492156267166138,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.658087253570557,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.78897714614868,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.01292896270752,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.221259832382202,[],[],0,,,
