Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.30713391304016113,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.48232483863830566,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.6816809177398682,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,0.890052080154419,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.1520531177520752,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.3152070045471191,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.5477681159973145,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1.8458161354064941,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.2340691089630127,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.524904251098633,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,2.872246503829956,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.2466647624969482,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.507345676422119,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,3.7719006538391113,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.17078161239624,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.554566860198975,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,4.7684009075164795,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.193392753601074,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.382985830307007,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.689675807952881,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,5.908514738082886,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.182567596435547,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.520411729812622,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,6.7161946296691895,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,7.218796730041504,[],[],0,,,
